Gene	Is_Overlapped_gene(1,0)	Number_Overlapped_gene	Is_Unique_gene(1,0)	Longest_transcript	TPM_mean	TPM_sd	TPM_rsd	TPM_max	TPM_min
TraesCS1A02G125400	0	0	1	TraesCS1A02G125400.1	0.9889716	0.56446505	0.5707596	2.6832466	0.209336
TraesCS1A02G125500	0	0	1	TraesCS1A02G125500.1	2.120537	1.1829884	0.55787206	6.276105	0.291621
TraesCS1A02G125600	0	0	1	TraesCS1A02G125600.1	3.803272	1.9122106	0.5027804	7.6523266	0.897507
TraesCS1A02G125700	0	0	1	TraesCS1A02G125700.1	11.484863	10.671978	0.92922115	36.230732	0.12518446
TraesCS1A02G125800	0	0	1	TraesCS1A02G125800.1	8.09254	30.229843	3.73552	174.37167	0.0
TraesCS1A02G125900	0	0	1	TraesCS1A02G125900.1	0.92549723	1.0157385	1.0975057	5.3947873	0.044102
TraesCS1A02G126000	0	0	1	TraesCS1A02G126000.1	6.6698523	3.2596757	0.48871782	18.25	1.5121866
TraesCS1A02G126100	0	0	1	TraesCS1A02G126100.1	6.7628417	9.018671	1.3335624	44.25083	0.0137318
TraesCS1A02G126200	0	0	1	TraesCS1A02G126200.1	0.06568427	0.21477294	3.2697775	1.104177	0.0
TraesCS1A02G126300	0	0	1	TraesCS1A02G126300.2	0.39272484	0.17161955	0.43699694	0.86015636	0.10104633
TraesCS1A02G126400	0	0	1	TraesCS1A02G126400.1	0.48164773	0.6708419	1.392806	2.7331133	0.0029659832
TraesCS1A02G126500	0	0	1	TraesCS1A02G126500.1	0.0022570947	0.007279402	3.2251203	0.034069333	0.0
TraesCS1A02G126600	0	0	1	TraesCS1A02G126600.1	0.2702776	0.24654408	0.9121884	1.0010158	0.019379666
TraesCS1A02G126700	0	0	1	TraesCS1A02G126700.1	0.0	0.0	NaN	0.0	0.0
TraesCS1A02G126800	0	0	1	TraesCS1A02G126800.1	9.815744	6.0233316	0.61363983	23.208887	0.91333866
TraesCS1A02G126900	0	0	1	TraesCS1A02G126900.1	13.131792	13.146197	1.001097	76.3327	1.050172
TraesCS1A02G127000	0	0	1	TraesCS1A02G127000.1	27.045156	9.746624	0.36038333	52.373	11.1164
TraesCS1A02G127100	1	2	1	TraesCS1A02G127100.2	0.1190671	0.3853525	3.2364311	2.1723666	0.0
TraesCS1A02G127200	1	1	0	TraesCS1A02G127200.1	0.0	0.0	NaN	0.0	0.0
TraesCS1A02G127300	1	1	0	TraesCS1A02G127300.1	0.0	0.0	NaN	0.0	0.0
TraesCS1A02G127400	0	0	1	TraesCS1A02G127400.1	8.550763	5.4824677	0.64116704	31.128267	0.66651934
TraesCS1A02G127500	0	0	1	TraesCS1A02G127500.1	0.9508538	2.8671012	3.0152915	17.376432	0.063275635
TraesCS1A02G127600	0	0	1	TraesCS1A02G127600.1	0.09978539	0.14164725	1.419519	0.51974964	0.0
TraesCS1A02G127700	0	0	1	TraesCS1A02G127700.1	1.1441143	1.5999553	1.3984227	6.79454	0.0
TraesCS1A02G127800	0	0	1	TraesCS1A02G127800.1	2.6385465	4.1235948	1.5628282	15.6423235	0.0
TraesCS1A02G127900	0	0	1	TraesCS1A02G127900.1	8.542246	6.0114827	0.70373565	29.073433	1.3746734
TraesCS1A02G128000	0	0	1	TraesCS1A02G128000.1	0.08485179	0.06124291	0.7217633	0.24206147	0.0
TraesCS1A02G128100	0	0	1	TraesCS1A02G128100.1	7.942646	3.278191	0.41273287	15.5869665	2.14928
TraesCS1A02G128200	0	0	1	TraesCS1A02G128200.1	0.006818857	0.040340904	5.91608	0.23866	0.0
TraesCS1A02G128300	0	0	1	TraesCS1A02G128300.1	5.4129686	1.7640624	0.32589555	9.95674	1.66104
TraesCS1A02G128500	0	0	1	TraesCS1A02G128500.1	0.4137844	0.29503012	0.71300447	1.2186567	0.0
TraesCS1A02G128600	0	0	1	TraesCS1A02G128600.1	15.750051	9.955703	0.6321061	62.188465	2.0125866
TraesCS1A02G128700	0	0	1	TraesCS1A02G128700.1	1.1500841	0.9290072	0.80777323	3.6191833	0.0
TraesCS1A02G128800	0	0	1	TraesCS1A02G128800.1	9.2047715E-4	0.004660608	5.0632524	0.027271233	0.0
TraesCS1A02G128900	0	0	1	TraesCS1A02G128900.1	0.7597016	0.85521334	1.1257226	4.0498767	0.0249896
TraesCS1A02G129000	0	0	1	TraesCS1A02G129000.1	17.101332	99.049324	5.7919073	586.28564	0.0
TraesCS1A02G129100	0	0	1	TraesCS1A02G129100.1	47.45431	39.1928	0.8259059	163.66933	6.2891035
TraesCS1A02G129200	0	0	1	TraesCS1A02G129200.1	9.0508175	4.9896097	0.5512883	18.3757	2.3121467
TraesCS1A02G129300	0	0	1	TraesCS1A02G129300.1	2.0064406	2.5841436	1.2879243	9.216033	0.00312809
TraesCS1A02G129400	0	0	1	TraesCS1A02G129400.1	15.826409	20.944088	1.3233633	75.07767	0.0188652
TraesCS1A02G129500	0	0	1	TraesCS1A02G129500.1	8.058113	3.9646835	0.49201143	23.540167	2.50389
TraesCS1A02G129600	0	0	1	TraesCS1A02G129600.1	5.336374	5.0555086	0.9473678	16.195198	0.27521798
TraesCS1A02G129700	0	0	1	TraesCS1A02G129700.1	0.17582963	0.15449636	0.87867075	0.6659657	0.0145707335
TraesCS1A02G129800	0	0	1	TraesCS1A02G129800.1	2.6089933	1.0973324	0.4205961	6.61026	0.85554564
TraesCS1A02G129900	0	0	1	TraesCS1A02G129900.1	0.013098184	0.022843238	1.7440003	0.08543583	0.0
TraesCS1A02G130000	0	0	1	TraesCS1A02G130000.1	0.05628796	0.11793531	2.095214	0.667241	0.0
TraesCS1A02G130100	0	0	1	TraesCS1A02G130100.1	8.362543E-4	0.004947347	5.91608	0.0292689	0.0
TraesCS1A02G130200	0	0	1	TraesCS1A02G130200.1	0.0023011898	0.007961198	3.4596007	0.03564578	0.0
TraesCS1A02G130300	0	0	1	TraesCS1A02G130300.1	0.0	0.0	NaN	0.0	0.0
TraesCS1A02G130400	0	0	1	TraesCS1A02G130400.1	4.0023465	4.2776914	1.0687958	16.041714	0.0
TraesCS1A02G130500	0	0	1	TraesCS1A02G130500.1	0.0	0.0	NaN	0.0	0.0
TraesCS1A02G130600	0	0	1	TraesCS1A02G130600.1	2.3186173	1.106165	0.47707963	6.26504	1.0681916
TraesCS1A02G130700	0	0	1	TraesCS1A02G130700.1	1.9886674	2.2918694	1.1524649	7.4518833	0.041873265
TraesCS1A02G130800	0	0	1	TraesCS1A02G130800.1	11.703112	3.5136447	0.30023167	20.632433	5.44107
TraesCS1A02G130900	0	0	1	TraesCS1A02G130900.1	6.2706475	3.8010747	0.6061694	19.621834	1.004446
TraesCS1A02G131000	0	0	1	TraesCS1A02G131000.1	0.24309254	0.17070192	0.7022096	0.755159	2.3989133E-10
TraesCS1A02G131100	0	0	1	TraesCS1A02G131100.1	0.04266083	0.05290306	1.2400851	0.21674566	0.0
TraesCS1A02G131200	0	0	1	TraesCS1A02G131200.1	0.024711285	0.049366657	1.9977373	0.23865767	0.0
TraesCS1A02G131300	0	0	1	TraesCS1A02G131300.1	6.5709996	2.7546875	0.41921893	15.065625	1.3040607
TraesCS1A02G131400	0	0	1	TraesCS1A02G131400.1	0.011321529	0.021052497	1.8595102	0.077272	0.0
TraesCS1A02G131500	0	0	1	TraesCS1A02G131500.2	17.74068	10.7498865	0.6059455	42.111267	3.33726
TraesCS1A02G131600	0	0	1	TraesCS1A02G131600.1	3.5159729	1.0595754	0.30136055	5.412657	1.4238434
TraesCS1A02G131700	0	0	1	TraesCS1A02G131700.1	3.2909858E-4	0.0019469734	5.91608	0.01151845	0.0
TraesCS1A02G131800	0	0	1	TraesCS1A02G131800.1	0.04978708	0.08138829	1.6347271	0.32125565	0.0
TraesCS1A02G131900	0	0	1	TraesCS1A02G131900.1	45.056362	23.599806	0.5237841	90.76777	2.78231
TraesCS1A02G132000	0	0	1	TraesCS1A02G132000.1	0.06505215	0.13478948	2.0720217	0.6261823	0.0
TraesCS1A02G132300	0	0	1	TraesCS1A02G132300.1	0.063094355	0.0760215	1.2048858	0.32370132	0.0
TraesCS1A02G132400	0	0	1	TraesCS1A02G132400.1	51.980225	79.28849	1.5253588	344.40833	0.0
TraesCS1A02G132500	0	0	1	TraesCS1A02G132500.1	0.073027134	0.1330801	1.8223376	0.5017818	0.0
TraesCS1A02G132600	0	0	1	TraesCS1A02G132600.2	0.38871297	0.2437811	0.6271494	1.0437083	0.053751
TraesCS1A02G132700	0	0	1	TraesCS1A02G132700.1	0.0	0.0	NaN	0.0	0.0
TraesCS1A02G132800	0	0	1	TraesCS1A02G132800.1	0.95543635	5.5535297	5.8125587	32.870068	0.0
TraesCS1A02G132900	0	0	1	TraesCS1A02G132900.1	0.011599913	0.014242711	1.2278291	0.044424333	0.0
TraesCS1A02G133000	0	0	1	TraesCS1A02G133000.1	0.39793256	1.2113789	3.0441816	6.3214135	0.0
TraesCS1A02G133100	0	0	1	TraesCS1A02G133100.1	0.12407381	0.48898682	3.9410963	2.9196692	0.0
TraesCS1A02G133200	0	0	1	TraesCS1A02G133200.1	1.3097242	7.3763337	5.631975	43.691566	0.0
TraesCS1A02G133300	0	0	1	TraesCS1A02G133300.2	3.2936277	1.5324372	0.46527335	8.240744	0.290644
TraesCS1A02G133400	0	0	1	TraesCS1A02G133400.2	12.594751	3.5272796	0.2800595	20.352633	6.6609335
TraesCS1A02G133500	1	1	1	TraesCS1A02G133500.2	23.018303	17.631672	0.76598483	65.3299	0.037876666
TraesCS1A02G133600	1	1	0	TraesCS1A02G133600.1	0.12855375	0.15357101	1.1946055	0.7059312	0.0
TraesCS1A02G133700	0	0	1	TraesCS1A02G133700.4	0.45535213	0.29481438	0.64744264	1.2424825	0.0
TraesCS1A02G133800	0	0	1	TraesCS1A02G133800.1	1.6552266	0.88280886	0.5333462	5.85605	0.613684
TraesCS1A02G133900	0	0	1	TraesCS1A02G133900.1	4.3517795	1.8104651	0.4160287	8.121636	0.38745767
TraesCS1A02G134000	0	0	1	TraesCS1A02G134000.1	9.331483	8.4040165	0.9006089	32.823982	1.1909503
TraesCS1A02G134100	0	0	1	TraesCS1A02G134100.1	0.98544794	4.2050023	4.267097	25.0885	0.0
TraesCS1A02G134200	0	0	1	TraesCS1A02G134200.1	0.21604916	0.1302629	0.6029317	0.660791	0.0
TraesCS1A02G134300	0	0	1	TraesCS1A02G134300.1	16.491503	4.186858	0.25387973	23.566374	2.9051733
TraesCS1A02G134400	0	0	1	TraesCS1A02G134400.1	0.06973729	0.15268412	2.1894186	0.8139833	0.0
TraesCS1A02G134500	0	0	1	TraesCS1A02G134500.3	5.6281595	2.2781243	0.40477252	13.357933	0.6662613
TraesCS1A02G134600	0	0	1	TraesCS1A02G134600.1	3.8981888	1.1150696	0.28604814	6.90547	0.9926227
TraesCS1A02G134700	0	0	1	TraesCS1A02G134700.1	0.009591934	0.03157012	3.2913196	0.18477833	0.0
TraesCS1A02G134800	0	0	1	TraesCS1A02G134800.1	3.2344725	1.0253371	0.3170029	6.564057	1.42943
TraesCS1A02G134900	0	0	1	TraesCS1A02G134900.1	0.0	0.0	NaN	0.0	0.0
TraesCS1A02G135000	0	0	1	TraesCS1A02G135000.1	0.04077213	0.056225512	1.3790183	0.22224033	0.0
TraesCS1A02G135100	0	0	1	TraesCS1A02G135100.1	0.26952177	0.2710929	1.0058292	0.9357563	0.0
TraesCS1A02G135300	0	0	1	TraesCS1A02G135300.3	5.18212	2.3292503	0.4494783	14.778803	2.35462
TraesCS1A02G135600	0	0	1	TraesCS1A02G135600.1	5.859566	2.7992852	0.4777291	13.3272	0.88992035
TraesCS1A02G135700	0	0	1	TraesCS1A02G135700.3	21.152206	17.486464	0.8266969	79.9203	0.093212664
TraesCS1A02G135800	0	0	1	TraesCS1A02G135800.1	3.0867732	2.480447	0.80357283	11.6109	0.43402967
TraesCS1A02G135900	0	0	1	TraesCS1A02G135900.1	1.0295837	0.5941331	0.5770615	3.11677	0.45106667
TraesCS1A02G136000	0	0	1	TraesCS1A02G136000.2	1.5675986	1.4168997	0.9038664	5.335747	0.0
TraesCS1A02G136100	0	0	1	TraesCS1A02G136100.1	7.8469796	3.9161694	0.4990671	15.549812	0.837754
TraesCS1A02G136200	0	0	1	TraesCS1A02G136200.1	8.170736	2.3051186	0.28211886	14.253467	4.0209365
TraesCS1A02G136300	0	0	1	TraesCS1A02G136300.1	0.0	0.0	NaN	0.0	0.0
TraesCS1A02G136400	0	0	1	TraesCS1A02G136400.2	7.7530055	2.0638733	0.266203	11.744228	1.9399767
TraesCS1A02G136500	0	0	1	TraesCS1A02G136500.1	0.82753545	0.4565081	0.5516478	1.7716395	0.033861667
TraesCS1A02G136600	0	0	1	TraesCS1A02G136600.1	0.8648316	0.9922366	1.1473176	4.94999	0.0
TraesCS1A02G136700	0	0	1	TraesCS1A02G136700.1	0.71291703	0.5034883	0.7062369	1.7511479	0.14085203
TraesCS1A02G136800	0	0	1	TraesCS1A02G136800.1	1.5627095	0.9031127	0.57791466	4.4618335	0.0
TraesCS1A02G136900	0	0	1	TraesCS1A02G136900.1	3.072553	1.3393016	0.4358921	5.2466664	0.266825
TraesCS1A02G137000	0	0	1	TraesCS1A02G137000.1	4.5627785	3.4269886	0.75107497	14.202	0.45588735
TraesCS1A02G137100	0	0	1	TraesCS1A02G137100.1	0.31507662	0.3135098	0.9950271	1.6334887	0.0378465
TraesCS1A02G137200	0	0	1	TraesCS1A02G137200.1	0.03633144	0.043565653	1.1991171	0.17699733	0.0
TraesCS1A02G137300	0	0	1	TraesCS1A02G137300.1	0.5721087	0.66873133	1.1688886	2.8932834	0.03678
TraesCS1A02G137400	0	0	1	TraesCS1A02G137400.1	5.542581	3.1141515	0.5618594	21.441	1.9927167
TraesCS1A02G137500	0	0	1	TraesCS1A02G137500.1	3.7985437	1.2365973	0.32554513	6.434969	0.90970564
TraesCS1A02G137600	0	0	1	TraesCS1A02G137600.1	0.69599164	0.47575343	0.68356204	2.1416667	0.028513134
TraesCS1A02G137700	0	0	1	TraesCS1A02G137700.2	26.528378	8.450666	0.318552	43.485466	6.89609
TraesCS1A02G137800	0	0	1	TraesCS1A02G137800.1	0.40922576	0.32502374	0.7942407	1.1951066	0.0
TraesCS1A02G137900	0	0	1	TraesCS1A02G137900.1	9.853507	3.766631	0.38226297	21.3473	4.13956
TraesCS1A02G138000	0	0	1	TraesCS1A02G138000.1	3.6560643	1.235884	0.3380367	6.09148	0.5266723
TraesCS1A02G138100	0	0	1	TraesCS1A02G138100.1	1.8364397	1.4416602	0.78502995	5.590395	0.024035066
TraesCS1A02G138200	0	0	1	TraesCS1A02G138200.2	5.347719	2.7006133	0.50500286	11.2419	1.1240584
TraesCS1A02G138300	0	0	1	TraesCS1A02G138300.2	0.0151460925	0.022271063	1.4704164	0.10753617	0.0
TraesCS1A02G138400	0	0	1	TraesCS1A02G138400.1	8.247265	4.862089	0.5895396	19.869368	2.09149
TraesCS1A02G138500	0	0	1	TraesCS1A02G138500.1	7.0267434	2.671312	0.3801636	14.9024	2.4374533
TraesCS1A02G138600	0	0	1	TraesCS1A02G138600.1	17.168943	6.511145	0.3792397	38.045067	6.3142867
TraesCS1A02G138700	0	0	1	TraesCS1A02G138700.1	6.1786137	35.889366	5.8086443	212.425	0.0
TraesCS1A02G138800	0	0	1	TraesCS1A02G138800.1	77.31555	42.868904	0.5544668	166.7005	19.7217
TraesCS1A02G138900	0	0	1	TraesCS1A02G138900.1	0.017390218	0.065862514	3.7873309	0.36009	0.0
TraesCS1A02G139000	0	0	1	TraesCS1A02G139000.1	0.0	0.0	NaN	0.0	0.0
TraesCS1A02G139100	0	0	1	TraesCS1A02G139100.1	23.19799	6.4173856	0.2766354	36.66181	4.8952
TraesCS1A02G139200	0	0	1	TraesCS1A02G139200.1	0.7518248	1.031347	1.3717917	5.0290933	0.097946264
TraesCS1A02G139300	0	0	1	TraesCS1A02G139300.1	13.887098	4.5234685	0.32573172	24.574667	5.2521033
TraesCS1A02G139400	0	0	1	TraesCS1A02G139400.1	8.185187	4.05616	0.49554884	16.010616	2.76871
TraesCS1A02G139500	0	0	1	TraesCS1A02G139500.1	2.2968998	0.8396097	0.3655404	3.9458334	0.46706533
TraesCS1A02G139600	0	0	1	TraesCS1A02G139600.1	18.010958	7.1455913	0.3967358	42.209267	7.1935234
TraesCS1A02G139700	0	0	1	TraesCS1A02G139700.1	2.9467123	1.0435677	0.35414645	6.4237366	1.30349
TraesCS1A02G139800	0	0	1	TraesCS1A02G139800.1	0.0040409258	0.011500438	2.845991	0.060155	0.0
TraesCS1A02G139900	0	0	1	TraesCS1A02G139900.1	24.673294	23.357765	0.9466821	85.15258	2.89261
TraesCS1A02G140000	0	0	1	TraesCS1A02G140000.1	0.0	0.0	NaN	0.0	0.0
TraesCS1A02G140100	0	0	1	TraesCS1A02G140100.1	0.073806666	0.076048605	1.0303758	0.25863066	0.0
TraesCS1A02G140200	0	0	1	TraesCS1A02G140200.1	0.007029786	0.018654931	2.6536984	0.069473	0.0
TraesCS1A02G140300	0	0	1	TraesCS1A02G140300.1	9.455563	7.5823584	0.801894	27.8147	1.3574382
TraesCS1A02G140400	0	0	1	TraesCS1A02G140400.1	0.0062518907	0.0222587	3.5603151	0.109976836	0.0
TraesCS1A02G140500	0	0	1	TraesCS1A02G140500.1	0.15540229	0.15789874	1.0160645	0.667881	0.0
TraesCS1A02G140600	0	0	1	TraesCS1A02G140600.1	3.1820612	1.1930342	0.37492496	5.5863433	0.89542335
TraesCS1A02G140700	0	0	1	TraesCS1A02G140700.1	2.1308491	1.0614619	0.49814036	4.928913	0.190544
TraesCS1A02G140800	0	0	1	TraesCS1A02G140800.1	0.07697482	0.10400351	1.3511368	0.44965115	0.0
TraesCS1A02G140900	0	0	1	TraesCS1A02G140900.1	2.4751728	1.7391179	0.70262486	6.91436	0.246673
TraesCS1A02G141000	0	0	1	TraesCS1A02G141000.1	0.46152872	0.82950914	1.7973077	4.5232434	0.0
TraesCS1A02G141100	0	0	1	TraesCS1A02G141100.1	3.790159	3.7841222	0.99840724	17.024666	0.009676133
TraesCS1A02G141200	1	1	1	TraesCS1A02G141200.1	0.32039636	0.18786861	0.58636314	0.96815336	0.049498565
TraesCS1A02G141300	1	1	0	TraesCS1A02G141300.1	2.4757476	2.0261114	0.8183836	7.85736	0.0337541
TraesCS1A02G141400	0	0	1	TraesCS1A02G141400.1	1.2246122	0.90849185	0.74186087	5.4026766	0.31568307
TraesCS1A02G141500	0	0	1	TraesCS1A02G141500.1	0.6045191	1.1845322	1.9594617	5.89965	0.0
TraesCS1A02G141600	0	0	1	TraesCS1A02G141600.1	0.06182362	0.18289123	2.9582741	1.0978898	0.0
TraesCS1A02G141700	0	0	1	TraesCS1A02G141700.1	3.1405284	1.8479279	0.58841306	7.9628434	0.54764843
TraesCS1A02G141800	0	0	1	TraesCS1A02G141800.1	0.010528757	0.046012875	4.370209	0.26224235	0.0
TraesCS1A02G141900	0	0	1	TraesCS1A02G141900.1	6.855505	4.963338	0.72399306	21.852627	0.685754
TraesCS1A02G142000	0	0	1	TraesCS1A02G142000.1	9.825264	8.699092	0.88538	38.5363	0.06507883
TraesCS1A02G142100	0	0	1	TraesCS1A02G142100.1	0.11013828	0.06584186	0.59781086	0.26020068	0.012662467
TraesCS1A02G142200	0	0	1	TraesCS1A02G142200.1	0.0012806476	0.0075764135	5.91608	0.044822667	0.0
TraesCS1A02G142300	0	0	1	TraesCS1A02G142300.1	2.1385055	1.073674	0.50206745	5.4175	0.44941565
TraesCS1A02G142400	0	0	1	TraesCS1A02G142400.1	9.758864	8.501992	0.8712071	41.6314	0.34304267
TraesCS1A02G142500	0	0	1	TraesCS1A02G142500.1	10.437596	2.9440897	0.28206587	17.695034	4.8955336
TraesCS1A02G142600	0	0	1	TraesCS1A02G142600.2	24.404898	5.777031	0.23671605	33.642	8.523684
TraesCS1A02G142700	0	0	1	TraesCS1A02G142700.1	8.029136	4.5599833	0.5679295	20.645483	0.868828
TraesCS1A02G142800	0	0	1	TraesCS1A02G142800.1	0.11947165	0.13154587	1.1010635	0.55526257	0.0
TraesCS1A02G142900	0	0	1	TraesCS1A02G142900.1	6.961965	5.53985	0.7957308	21.394934	0.9892577
TraesCS1A02G143000	1	1	1	TraesCS1A02G143000.1	9.178439	7.9621744	0.8674868	36.7183	0.86939335
TraesCS1A02G143100	1	1	1	TraesCS1A02G143100.1	8.879087	5.280707	0.5947353	20.1153	1.1365633
TraesCS1A02G143200	0	0	1	TraesCS1A02G143200.1	1.6303712	0.6640791	0.40731776	3.6878467	0.396502
TraesCS1A02G143300	0	0	1	TraesCS1A02G143300.2	2.3394556	1.5864124	0.6781118	5.911802	2.2651E-10
TraesCS1A02G143400	0	0	1	TraesCS1A02G143400.1	3.0477538	3.161211	1.0372264	18.6766	0.13017434
TraesCS1A02G143500	0	0	1	TraesCS1A02G143500.1	8.283064	3.838992	0.4634749	16.889467	3.6173134
TraesCS1A02G143600	0	0	1	TraesCS1A02G143600.1	0.43461493	0.52572817	1.2096412	1.87101	0.010825067
TraesCS1A02G143700	1	1	0	TraesCS1A02G143700.1	1.8736738	2.3938737	1.2776363	10.216717	0.102897
TraesCS1A02G143800	1	1	1	TraesCS1A02G143800.1	14.050212	6.910218	0.49182302	35.9466	1.8657867
TraesCS1A02G143900	0	0	1	TraesCS1A02G143900.2	4.8879776	2.820354	0.5769982	10.397833	0.47368968
TraesCS1A02G144000	0	0	1	TraesCS1A02G144000.1	2.871652	1.5360798	0.5349116	7.27211	0.5836532
TraesCS1A02G144100	0	0	1	TraesCS1A02G144100.1	0.14169222	0.5896133	4.161226	2.8793247	0.0
TraesCS1A02G144200	0	0	1	TraesCS1A02G144200.1	0.083728716	0.15431696	1.843059	0.600816	0.0
TraesCS1A02G144400	0	0	1	TraesCS1A02G144400.1	0.026882995	0.042773522	1.5910996	0.16248071	0.0
TraesCS1A02G144500	0	0	1	TraesCS1A02G144500.1	0.1815909	0.33803475	1.8615183	1.1811008	0.0
TraesCS1A02G144600	0	0	1	TraesCS1A02G144600.1	0.20204204	0.48543045	2.402621	2.0298033	0.0
TraesCS1A02G144700	0	0	1	TraesCS1A02G144700.1	2.147983	1.0511041	0.4893447	4.2624865	0.06732133
TraesCS1A02G144800	0	0	1	TraesCS1A02G144800.1	6.7994494	6.063713	0.89179474	25.9456	0.06457401
TraesCS1A02G144900	0	0	1	TraesCS1A02G144900.1	0.0	0.0	NaN	0.0	0.0
TraesCS1A02G145000	0	0	1	TraesCS1A02G145000.1	38.58031	42.02229	1.0892159	152.28963	0.6026977
TraesCS1A02G145100	0	0	1	TraesCS1A02G145100.1	0.1726279	0.24863149	1.4402741	0.9236703	0.0
TraesCS1A02G145300	0	0	1	TraesCS1A02G145300.1	2.0414476	5.057691	2.4775023	20.804586	0.0
TraesCS1A02G145400	0	0	1	TraesCS1A02G145400.1	4.982514E-4	0.002248718	4.5132194	0.012498417	0.0
TraesCS1A02G145500	0	0	1	TraesCS1A02G145500.1	1.8949393	0.6941233	0.3663037	3.8857968	0.62938
TraesCS1A02G145600	0	0	1	TraesCS1A02G145600.1	0.35187745	0.39431533	1.1206042	1.5098077	0.0
TraesCS1A02G145700	0	0	1	TraesCS1A02G145700.1	1.7009728	9.659533	5.6788287	57.1968	0.0
TraesCS1A02G145800	0	0	1	TraesCS1A02G145800.1	15.982541	14.056452	0.8794879	73.243416	0.943115
TraesCS1A02G145900	0	0	1	TraesCS1A02G145900.1	3.3445566	5.2936745	1.5827732	32.377632	0.47230634
TraesCS1A02G146000	0	0	1	TraesCS1A02G146000.1	0.95742935	1.6276261	1.699996	7.3676434	0.008489434
TraesCS1A02G146200	0	0	1	TraesCS1A02G146200.1	5.9955025	1.4697574	0.24514332	9.27722	2.5317433
TraesCS1A02G146400	0	0	1	TraesCS1A02G146400.1	3.8780274	1.8078388	0.4661748	10.01088	1.0146834
TraesCS1A02G146500	0	0	1	TraesCS1A02G146500.1	0.005477454	0.008840559	1.6139905	0.042093232	0.0
TraesCS1A02G146600	0	0	1	TraesCS1A02G146600.1	13.299477	5.064814	0.38082805	27.398567	2.3427367
TraesCS1A02G146700	0	0	1	TraesCS1A02G146700.1	0.017519558	0.049995776	2.853712	0.244724	0.0
TraesCS1A02G146800	0	0	1	TraesCS1A02G146800.1	0.6142808	0.566677	0.92250484	2.308955	0.019137
TraesCS1A02G146900	0	0	1	TraesCS1A02G146900.1	5.0137887	3.0780447	0.61391586	11.243466	0.72588736
TraesCS1A02G147000	0	0	1	TraesCS1A02G147000.1	116.77996	102.57306	0.87834466	391.12433	11.099167
TraesCS1A02G147100	0	0	1	TraesCS1A02G147100.1	0.0101992255	0.01989469	1.9506079	0.08325484	0.0
TraesCS1A02G147200	0	0	1	TraesCS1A02G147200.1	2.6109738	14.957179	5.728583	88.5535	0.0
TraesCS1A02G147300	0	0	1	TraesCS1A02G147300.1	0.1079937	0.16723084	1.5485241	0.6681307	0.0
TraesCS1A02G147400	0	0	1	TraesCS1A02G147400.1	6.8996053	4.638137	0.6722322	21.729145	0.445251
TraesCS1A02G147500	0	0	1	TraesCS1A02G147500.1	0.0030824577	0.008291742	2.6899774	0.03681167	0.0
TraesCS1A02G147600	0	0	1	TraesCS1A02G147600.1	0.28733504	0.20452338	0.7117941	0.79600465	0.0
TraesCS1A02G147700	0	0	1	TraesCS1A02G147700.1	5.31354	3.4888494	0.656596	15.82665	1.5606734
TraesCS1A02G147800	0	0	1	TraesCS1A02G147800.1	0.0010437666	0.0061750067	5.91608	0.036531832	0.0
TraesCS1A02G148000	0	0	1	TraesCS1A02G148000.1	0.03315589	0.055339534	1.6690711	0.284294	0.0
TraesCS1A02G148100	0	0	1	TraesCS1A02G148100.1	0.024879018	0.03726486	1.4978429	0.1831746	0.0
TraesCS1A02G148300	0	0	1	TraesCS1A02G148300.1	0.91568077	3.1607919	3.4518492	18.901466	0.0
TraesCS1A02G148400	0	0	1	TraesCS1A02G148400.1	102.2099	85.643814	0.8379209	390.24634	18.5773
TraesCS1A02G148500	0	0	1	TraesCS1A02G148500.1	0.003631997	0.017774446	4.8938494	0.10307967	0.0
TraesCS1A02G148600	0	0	1	TraesCS1A02G148600.1	0.003848112	0.012471432	3.2409222	0.054064	0.0
TraesCS1A02G148700	0	0	1	TraesCS1A02G148700.1	0.0025800653	0.008889782	3.4455647	0.047289915	0.0
TraesCS1A02G148800	0	0	1	TraesCS1A02G148800.1	0.0	0.0	NaN	0.0	0.0
TraesCS1A02G148900	0	0	1	TraesCS1A02G148900.1	0.002984701	0.016602764	5.562622	0.098208	0.0
TraesCS1A02G149000	0	0	1	TraesCS1A02G149000.1	0.13332766	0.09994027	0.7495839	0.39667633	0.0
TraesCS1A02G149100	0	0	1	TraesCS1A02G149100.1	6.93202	1.8011979	0.2598374	10.867541	2.1569467
TraesCS1A02G149200	0	0	1	TraesCS1A02G149200.1	1.2642651	0.68221194	0.53961146	3.0752366	0.32467332
TraesCS1A02G149300	0	0	1	TraesCS1A02G149300.1	15.081818	22.121374	1.4667579	118.64691	0.0319952
TraesCS1A02G149400	0	0	1	TraesCS1A02G149400.1	0.0023555614	0.0049891723	2.1180396	0.024853587	0.0
TraesCS1A02G149500	0	0	1	TraesCS1A02G149500.1	0.07737365	0.17598835	2.2745254	0.95003575	0.0
TraesCS1A02G149600	0	0	1	TraesCS1A02G149600.1	0.71382886	1.5393604	2.156484	6.3875566	0.0
TraesCS1A02G149700	0	0	1	TraesCS1A02G149700.1	0.8664947	0.7715606	0.8904389	2.5663667	0.11112376
TraesCS1A02G149800	0	0	1	TraesCS1A02G149800.1	6.284488	5.2153115	0.8298706	23.055166	0.109373465
